County Name,Precinct Name,Precinct Code,Region Name,Media Market,Registered Voters,Total Voters,Turnout Percentage,James Jerome Bell (WI)*,Michael Bickelmeyer (WI)*,Darrell L. Castle (WI)*,Hillary Clinton (D),Richard Duncan,Cherunda Fox (WI)*,Ben Hartnell (WI)*,Tom Hoefling (WI)*,Bruce E. Jaynes (WI)*,Gary Johnson,Chris Keniston (WI)*,Barry Kirschner (WI)*,Laurence Kotlikoff (WI)*,Joseph Maldonado (WI)*,Michael Andrew Maturen (WI)*,Evan McMullin (WI)*,Monica Moorehead (WI)*,Joe Schriner (WI)*,Mike Smith (WI)*,Jill Stein (G),Josiah R. Stroh (WI)*,Douglas W. Thomson (WI)*,Donald J. Trump (R)
Ashtabula,PRECINCT ASHTABULA 3-B,AAO,Northeast,Cleveland,504,228,45.24%,0,0,0,127,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,76
Ashtabula,PRECINCT ASHTABULA 3-C,AAP,Northeast,Cleveland,418,212,50.72%,0,0,0,115,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,82
Ashtabula,PRECINCT ASHTABULA 3-D,AAQ,Northeast,Cleveland,540,219,40.56%,0,0,0,165,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,39
Ashtabula,PRECINCT ASHTABULA 4-A,AAR,Northeast,Cleveland,396,191,48.23%,0,0,0,105,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,68
Ashtabula,PRECINCT ASHTABULA 4-B,AAS,Northeast,Cleveland,476,203,42.65%,0,0,0,115,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,68
Ashtabula,PRECINCT ASHTABULA 4-C,AAT,Northeast,Cleveland,348,250,71.84%,0,0,0,109,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,117
Ashtabula,PRECINCT ASHTABULA 4-D,AAU,Northeast,Cleveland,891,521,58.47%,0,0,0,248,1,0,0,0,0,30,0,0,0,0,0,0,0,0,0,3,0,0,227
Ashtabula,PRECINCT ASHTABULA 5-A,AAW,Northeast,Cleveland,356,160,44.94%,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,74
Ashtabula,PRECINCT ASHTABULA 5-B,AAX,Northeast,Cleveland,346,159,45.95%,0,0,0,84,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,59
Ashtabula,PRECINCT ASHTABULA 5-C,AAY,Northeast,Cleveland,685,395,57.66%,0,0,0,196,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,177
Ashtabula,PRECINCT ASHTABULA 5-D,ABA,Northeast,Cleveland,504,272,53.97%,0,0,0,152,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,102
Ashtabula,PRECINCT CONNEAUT 1-A,ABB,Northeast,Cleveland,361,245,67.87%,0,0,0,111,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,125
Ashtabula,PRECINCT CONNEAUT 1-B,ABC,Northeast,Cleveland,346,228,65.90%,0,0,0,74,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,142
Ashtabula,PRECINCT CONNEAUT 1-C,ABD,Northeast,Cleveland,765,446,58.30%,0,0,0,164,6,0,0,0,0,25,0,0,0,0,0,0,0,0,0,10,0,0,228
Ashtabula,PRECINCT CONNEAUT 2-A,ABF,Northeast,Cleveland,713,474,66.48%,0,0,0,228,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,7,0,0,205
Ashtabula,PRECINCT CONNEAUT 2-B,ABG,Northeast,Cleveland,878,563,64.12%,0,0,0,265,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,6,0,0,260
Ashtabula,PRECINCT CONNEAUT 2-C,ABI,Northeast,Cleveland,619,457,73.83%,0,0,0,170,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,258
Ashtabula,PRECINCT CONNEAUT 3-A,ABJ,Northeast,Cleveland,359,265,73.82%,0,0,0,114,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,133
Ashtabula,PRECINCT CONNEAUT 3-B,ABK,Northeast,Cleveland,490,360,73.47%,0,0,0,159,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,178
Ashtabula,PRECINCT CONNEAUT 3-C,ABL,Northeast,Cleveland,405,339,83.70%,0,0,0,163,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,156
Ashtabula,PRECINCT CONNEAUT 3-D,ABM,Northeast,Cleveland,528,333,63.07%,0,0,0,144,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,169
Ashtabula,PRECINCT CONNEAUT 4-A,ABN,Northeast,Cleveland,430,242,56.28%,0,0,0,101,2,0,0,0,0,14,0,0,0,0,0,0,0,0,0,7,0,0,112
Ashtabula,PRECINCT CONNEAUT 4-B,ABO,Northeast,Cleveland,609,430,70.61%,0,0,0,225,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,7,0,0,168
Ashtabula,PRECINCT CONNEAUT 4-C,ABQ,Northeast,Cleveland,342,194,56.73%,0,0,0,92,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,91
Ashtabula,PRECINCT GENEVA 1,ABR,Northeast,Cleveland,447,340,76.06%,0,0,0,137,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,184
Ashtabula,PRECINCT GENEVA 2,ABS,Northeast,Cleveland,889,619,69.63%,0,0,0,255,6,0,0,0,0,34,0,0,0,0,0,0,0,0,0,15,0,0,298
Ashtabula,PRECINCT GENEVA 3,ABT,Northeast,Cleveland,513,305,59.45%,0,0,0,125,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,144
Ashtabula,PRECINCT GENEVA 4,ABV,Northeast,Cleveland,454,276,60.79%,0,0,0,91,2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,2,0,0,162
Ashtabula,PRECINCT GENEVA 5,ABW,Northeast,Cleveland,396,245,61.87%,0,0,0,102,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,2,0,0,123
Ashtabula,PRECINCT GENEVA 6,ABX,Northeast,Cleveland,559,379,67.80%,0,0,0,163,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,189
Ashtabula,PRECINCT GENEVA 7,ABY,Northeast,Cleveland,481,379,78.79%,0,0,0,160,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,189
Ashtabula,PRECINCT ANDOVER TWP. 1,ABZ,Northeast,Cleveland,668,429,64.22%,0,0,0,129,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,277
Ashtabula,PRECINCT ANDOVER TWP. 2,ACA,Northeast,Cleveland,461,362,78.52%,0,0,0,80,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,252
Ashtabula,PRECINCT ANDOVER VILLAGE,ACB,Northeast,Cleveland,607,388,63.92%,0,0,0,126,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0,239
Ashtabula,PRECINCT ASHTABULA TWP. 1,ACD,Northeast,Cleveland,523,356,68.07%,0,0,0,157,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,177
Ashtabula,PRECINCT ASHTABULA TWP. 2,ACG,Northeast,Cleveland,734,549,74.80%,0,0,0,222,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,288
Ashtabula,PRECINCT ASHTABULA TWP. 3,ACH,Northeast,Cleveland,454,246,54.19%,0,0,0,118,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,117
Ashtabula,PRECINCT ASHTABULA TWP. 4,ACI,Northeast,Cleveland,799,535,66.96%,0,0,0,255,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,10,0,0,237
Ashtabula,PRECINCT ASHTABULA TWP. 5,ACJ,Northeast,Cleveland,567,407,71.78%,0,0,0,170,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,0,0,200
Ashtabula,PRECINCT ASHTABULA TWP. 6,ACM,Northeast,Cleveland,503,358,71.17%,0,0,0,129,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,213
Ashtabula,PRECINCT AUSTINBURG TWP. 1,ACO,Northeast,Cleveland,780,608,77.95%,0,0,0,173,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,410
Ashtabula,PRECINCT AUSTINBURG TWP. 2,ACP,Northeast,Cleveland,788,625,79.31%,0,0,0,225,2,0,0,0,0,16,0,0,0,0,0,0,0,0,0,5,0,0,370
Ashtabula,PRECINCT CHERRY VALLEY,ACQ,Northeast,Cleveland,506,364,71.94%,0,0,0,83,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,266
Ashtabula,PRECINCT COLEBROOK TWP.,ACR,Northeast,Cleveland,531,379,71.37%,0,0,0,93,2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,259
Ashtabula,PRECINCT DENMARK TWP.,ACS,Northeast,Cleveland,525,360,68.57%,0,0,0,114,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,232
Ashtabula,PRECINCT DORSET TWP.,ACT,Northeast,Cleveland,509,363,71.32%,0,0,0,92,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,250
Ashtabula,PRECINCT GENEVA TWP. 1,ACU,Northeast,Cleveland,"1,138",720,63.27%,0,0,0,241,4,0,0,0,0,32,0,0,0,0,0,0,0,0,0,4,0,0,421
Ashtabula,PRECINCT GENEVA TWP. 2,ACW,Northeast,Cleveland,552,386,69.93%,0,0,0,133,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,2,0,0,229
Ashtabula,PRECINCT GENEVA TWP. 3,ACX,Northeast,Cleveland,446,278,62.33%,0,0,0,89,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,2,0,0,169
Ashtabula,PRECINCT GEN ON LAKE VILL,ACY,Northeast,Cleveland,780,463,59.36%,0,0,0,186,5,0,0,0,0,19,0,0,0,0,0,0,0,0,0,2,0,0,242
Ashtabula,PRECINCT HARPERSFLD TWP 1,ADA,Northeast,Cleveland,560,441,78.75%,0,0,0,128,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,280
Ashtabula,PRECINCT HARPERSFLD TWP 2,ADB,Northeast,Cleveland,749,573,76.50%,0,0,0,177,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,361
Ashtabula,PRECINCT HARPERSFLD TWP 3,ADC,Northeast,Cleveland,601,432,71.88%,0,0,0,149,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,258
Ashtabula,PRECINCT HARTSGROVE TWP,ADD,Northeast,Cleveland,955,693,72.57%,0,0,0,156,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,5,0,0,498
Ashtabula,PRECINCT JEFFERSON TWP. 1,ADF,Northeast,Cleveland,501,373,74.45%,0,0,0,104,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,236
Ashtabula,PRECINCT JEFFERSON TWP. 2,ADG,Northeast,Cleveland,408,306,75.00%,0,0,0,71,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,221
Ashtabula,PRECINCT JEFFERSON TWP 3,ADH,Northeast,Cleveland,520,384,73.85%,0,0,0,89,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,270
Ashtabula,PRECINCT JEFF VILL 1,ADI,Northeast,Cleveland,461,327,70.93%,0,0,0,100,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,201
Ashtabula,PRECINCT JEFF VILL 2,ADJ,Northeast,Cleveland,982,674,68.64%,0,0,0,241,5,0,0,0,0,27,0,0,0,0,0,0,0,0,0,8,0,0,375
Ashtabula,PRECINCT JEFF VILL 3,ADL,Northeast,Cleveland,560,430,76.79%,0,0,0,153,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,257
Ashtabula,PRECINCT KINGSVILLE TWP. 1,ADM,Northeast,Cleveland,628,435,69.27%,0,0,0,152,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2,0,0,262
Ashtabula,PRECINCT KINGSVILLE TWP. 2,ADN,Northeast,Cleveland,578,431,74.57%,0,0,0,151,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,256
Ashtabula,PRECINCT LENOX TWP. 1,ADO,Northeast,Cleveland,468,357,76.28%,0,0,0,74,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,258
Ashtabula,PRECINCT LENOX TWP. 2,ADP,Northeast,Cleveland,483,339,70.19%,0,0,0,98,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,214
Ashtabula,PRECINCT MONROE TWP. 1,ADQ,Northeast,Cleveland,726,513,70.66%,0,0,0,139,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,2,0,0,348
Ashtabula,PRECINCT MONROE TWP. 2,ADR,Northeast,Cleveland,656,494,75.30%,0,0,0,138,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,324
Ashtabula,PRECINCT ROCK CREEK VILLAGE,ADS,Northeast,Cleveland,332,214,64.46%,0,0,0,71,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,129
Ashtabula,PRECINCT MORGAN TWP.,ADT,Northeast,Cleveland,572,437,76.40%,0,0,0,114,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,302
Ashtabula,PRECINCT NEW LYME TWP.,ADU,Northeast,Cleveland,646,488,75.54%,0,0,0,149,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,312
Ashtabula,PRECINCT N KINGS VILL 1,ADV,Northeast,Cleveland,676,541,80.03%,0,0,0,232,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,279
Ashtabula,PRECINCT N KINGS VILL 2,ADW,Northeast,Cleveland,949,679,71.55%,0,0,0,225,7,0,0,0,0,20,0,0,0,0,0,0,0,0,0,6,0,0,391
Ashtabula,PRECINCT N KINGS VILL 3,ADX,Northeast,Cleveland,316,246,77.85%,0,0,0,87,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,2,0,0,140
Ashtabula,PRECINCT ORWELL TWP.,ADZ,Northeast,Cleveland,710,509,71.69%,0,0,0,129,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,7,0,0,327
Ashtabula,PRECINCT ORWELL VILLAGE,AEA,Northeast,Cleveland,915,607,66.34%,0,0,0,195,5,0,0,0,0,27,0,0,0,0,0,0,0,0,0,9,0,0,349
Ashtabula,PRECINCT PIERPONT TWP.,AEB,Northeast,Cleveland,667,490,73.46%,0,0,0,126,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,341
Ashtabula,PRECINCT PLYMOUTH TWP. 1,AEC,Northeast,Cleveland,514,407,79.18%,0,0,0,149,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,233
Ashtabula,PRECINCT PLYMOUTH TWP. 2,AED,Northeast,Cleveland,893,705,78.95%,0,0,0,255,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,5,0,0,405
Ashtabula,PRECINCT RICHMOND TWP.,AEF,Northeast,Cleveland,543,370,68.14%,0,0,0,92,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,253
Ashtabula,PRECINCT ROME TWP.,AEG,Northeast,Cleveland,557,425,76.30%,0,0,0,101,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,8,0,0,294
Ashtabula,PRECINCT SAYBROOK TWP. 1,AEH,Northeast,Cleveland,411,324,78.83%,0,0,0,94,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,2,0,0,203
Ashtabula,PRECINCT SAYBROOK TWP. 2,AEI,Northeast,Cleveland,522,376,72.03%,0,0,0,159,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,191
Ashtabula,PRECINCT SAYBROOK TWP. 3,AEJ,Northeast,Cleveland,565,402,71.15%,0,0,0,181,9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,196
Ashtabula,PRECINCT SAYBROOK TWP. 4,AEK,Northeast,Cleveland,549,417,75.96%,0,0,0,165,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,224
Ashtabula,PRECINCT SAYBROOK TWP. 5,AEL,Northeast,Cleveland,637,488,76.61%,0,0,0,225,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,2,0,0,233
Ashtabula,PRECINCT SAYBROOK TWP. 6,AEM,Northeast,Cleveland,685,575,83.94%,0,0,0,275,2,0,0,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,266
Ashtabula,PRECINCT SAYBROOK TWP. 7,AEO,Northeast,Cleveland,460,330,71.74%,0,0,0,117,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,188
Ashtabula,PRECINCT SAYBROOK TWP. 8,AEP,Northeast,Cleveland,383,299,78.07%,0,0,0,117,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,166
Ashtabula,PRECINCT SHEFFIELD TWP. 1,AEQ,Northeast,Cleveland,434,333,76.73%,0,0,0,102,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,211
Ashtabula,PRECINCT SHEFFIELD TWP. 2,AER,Northeast,Cleveland,587,438,74.62%,0,0,0,113,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,294
Ashtabula,PRECINCT TRUMBULL TWP.,AES,Northeast,Cleveland,944,735,77.86%,0,0,0,180,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,8,0,0,520
Ashtabula,PRECINCT WAYNE TWP.,AEU,Northeast,Cleveland,349,262,75.07%,0,0,0,74,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,164
Ashtabula,PRECINCT WMSFLD TWP 1,AEV,Northeast,Cleveland,382,269,70.42%,0,0,0,64,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,197
Ashtabula,PRECINCT WMSFLD TWP 2,AEW,Northeast,Cleveland,549,356,64.85%,0,0,0,88,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,241
Ashtabula,PRECINCT WINDSOR TWP.,AEX,Northeast,Cleveland,852,630,73.94%,0,0,0,180,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,10,0,0,402
Ashtabula,PRECINCT ROAMING SHORES VILLAGE,AEZ,Northeast,Cleveland,"1,076",798,74.16%,0,0,0,257,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,5,0,0,489
Athens,ATHENS 1-1,AAA,Southeast,Columbus,"1,404",851,60.61%,0,0,0,638,2,0,0,0,0,28,0,0,0,0,0,0,0,0,0,29,0,0,138
Athens,ATHENS 1-2,AAB,Southeast,Columbus,628,440,70.06%,0,0,0,340,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,27,0,0,48
Athens,ATHENS 1-3,AAD,Southeast,Columbus,"1,246",683,54.82%,0,0,0,493,1,0,0,0,0,30,0,0,0,0,0,0,0,0,0,18,0,0,128
Athens,ATHENS 1-4,AAE,Southeast,Columbus,"1,626",834,51.29%,0,0,0,439,1,0,0,0,0,38,0,0,0,0,0,0,0,0,0,17,0,0,329
Athens,ATHENS 1-5,AAF,Southeast,Columbus,408,247,60.54%,0,0,0,148,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,83
Athens,ATHENS 2-1,AAG,Southeast,Columbus,"1,434",921,64.23%,0,0,0,535,1,0,0,0,0,47,0,0,0,0,0,0,0,0,0,15,0,0,314
Athens,ATHENS 2-2,AAH,Southeast,Columbus,620,319,51.45%,0,0,0,226,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,9,0,0,53
Athens,ATHENS 2-3,AAI,Southeast,Columbus,614,479,78.01%,0,0,0,330,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,113
Athens,ATHENS 2-4,AAJ,Southeast,Columbus,841,652,77.53%,0,0,0,471,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,138
Athens,ATHENS 3-1,AAK,Southeast,Columbus,768,447,58.20%,0,0,0,258,1,0,0,0,0,33,0,0,0,0,0,0,0,0,0,6,0,0,144
Athens,ATHENS 3-2,AAL,Southeast,Columbus,881,497,56.41%,0,0,0,300,1,0,0,0,0,24,0,0,0,0,0,0,0,0,0,7,0,0,160
Athens,ATHENS 3-3,AAM,Southeast,Columbus,834,481,57.67%,0,0,0,278,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,6,0,0,167
Athens,ATHENS 3-4,AAN,Southeast,Columbus,913,585,64.07%,0,0,0,433,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,10,0,0,117
Athens,ATHENS 3-5,AAP,Southeast,Columbus,936,627,66.99%,0,0,0,516,2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,24,0,0,64
Athens,ATHENS 3-6,AAQ,Southeast,Columbus,514,429,83.46%,0,0,0,344,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,57
Athens,ATHENS 4-1,AAS,Southeast,Columbus,745,556,74.63%,0,0,0,397,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,8,0,0,114
Athens,ATHENS 4-2,AAU,Southeast,Columbus,637,474,74.41%,0,0,0,383,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,7,0,0,58
Athens,ATHENS 4-3,AAV,Southeast,Columbus,659,433,65.71%,0,0,0,312,2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,11,0,0,82
Athens,ATHENS 4-4,AAW,Southeast,Columbus,907,435,47.96%,0,0,0,294,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,11,0,0,104
Athens,NELSONVILLE 1,AAX,Southeast,Columbus,630,374,59.37%,0,0,0,165,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,182
Athens,NELSONVILLE 2,AAZ,Southeast,Columbus,477,278,58.28%,0,0,0,123,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,127
Athens,NELSONVILLE 3,ABB,Southeast,Columbus,694,370,53.31%,0,0,0,162,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,15,0,0,165
Athens,NELSONVILLE 4,ABD,Southeast,Columbus,801,429,53.56%,0,0,0,193,7,0,0,0,0,23,0,0,0,0,0,0,0,0,0,4,0,0,192
Athens,ALEXANDER EAST,ABF,Southeast,Columbus,"1,169",880,75.28%,0,0,0,333,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,7,0,0,489
Athens,ALEXANDER WEST,ABG,Southeast,Columbus,692,533,77.02%,0,0,0,261,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,6,0,0,225
Athens,AMES TOWNSHIP,ABH,Southeast,Columbus,731,575,78.66%,0,0,0,304,2,0,0,0,0,24,0,0,0,0,0,0,0,0,0,24,0,0,212
Athens,AMESVILLE VLG,ABI,Southeast,Columbus,128,90,70.31%,0,0,0,47,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,29
Athens,ATHENS BAKER,ABJ,Southeast,Columbus,"1,235",971,78.62%,0,0,0,545,9,0,0,0,0,31,0,0,0,0,0,0,0,0,0,11,0,0,347
Athens,ATHENS EAST,ABK,Southeast,Columbus,468,348,74.36%,0,0,0,236,2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,6,0,0,86
Athens,ATHENS SOUTH,ABL,Southeast,Columbus,891,661,74.19%,0,0,0,417,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,14,0,0,185
Athens,PLAINS 1,ABM,Southeast,Columbus,998,620,62.12%,0,0,0,333,2,0,0,0,0,22,0,0,0,0,0,0,0,0,0,10,0,0,233
Athens,PLAINS 2,ABN,Southeast,Columbus,"1,126",810,71.94%,0,0,0,446,8,0,0,0,0,18,0,0,0,0,0,0,0,0,0,12,0,0,300
Athens,BERN TOWNSHIP,ABO,Southeast,Columbus,383,270,70.50%,0,0,0,146,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,108
Athens,CANAAN TOWNSHIP,ABP,Southeast,Columbus,"1,054",789,74.86%,0,0,0,488,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,13,0,0,254
Athens,CARTHAGE TOWNSHIP,ABR,Southeast,Columbus,984,711,72.26%,0,0,0,169,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,6,0,0,510
Athens,CHAUNCEY VLG,ABS,Southeast,Columbus,569,327,57.47%,0,0,0,141,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,161
Athens,CIRCLE HILL,ABT,Southeast,Columbus,583,433,74.27%,0,0,0,250,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,156
Athens,MILLFIELD,ABU,Southeast,Columbus,692,454,65.61%,0,0,0,199,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,0,0,225
Athens,SUGAR CREEK,ABV,Southeast,Columbus,427,284,66.51%,0,0,0,167,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,12,0,0,90
Athens,ALBANY VILLAGE,ABW,Southeast,Columbus,610,442,72.46%,0,0,0,167,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,7,0,0,236
Athens,LEE TOWNSHIP,ABX,Southeast,Columbus,"1,393","1,075",77.17%,0,0,0,393,6,0,0,0,0,27,0,0,0,0,0,0,0,0,0,12,0,0,609
Athens,LODI TOWNSHIP,ABY,Southeast,Columbus,"1,009",744,73.74%,0,0,0,322,5,0,0,0,0,21,0,0,0,0,0,0,0,0,0,11,0,0,373
Athens,ROME TOWNSHIP,ABZ,Southeast,Columbus,859,601,69.97%,0,0,0,251,2,0,0,0,0,16,0,0,0,0,0,0,0,0,0,5,0,0,316
Athens,JACKSONVILLE,ACB,Southeast,Columbus,314,213,67.83%,0,0,0,117,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,88
Athens,TRIMBLE TOWNSHIP,ACC,Southeast,Columbus,"1,106",737,66.64%,0,0,0,292,8,0,0,0,0,20,0,0,0,0,0,0,0,0,0,9,0,0,388
Athens,TRIMBLE VILLAGE,ACD,Southeast,Columbus,209,124,59.33%,0,0,0,48,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,64
Athens,GLOUSTER VILLAGE,ACE,Southeast,Columbus,"1,005",605,60.20%,0,0,0,282,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,8,0,0,283
Athens,COOLVILLE VILLAGE,ACI,Southeast,Columbus,314,194,61.78%,0,0,0,49,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,137
Athens,TROY EAST,ACJ,Southeast,Columbus,832,574,68.99%,0,0,0,146,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,399
Athens,TROY WEST,ACK,Southeast,Columbus,555,364,65.59%,0,0,0,54,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,288
Athens,NEW MARSHFIELD,ACL,Southeast,Columbus,720,538,74.72%,0,0,0,287,3,0,0,0,0,27,0,0,0,0,0,0,0,0,0,6,0,0,197
Athens,WATERLOO,ACM,Southeast,Columbus,850,572,67.29%,0,0,0,254,8,0,0,0,0,17,0,0,0,0,0,0,0,0,0,10,0,0,268
Athens,BUCHTEL VLG,ACO,Southeast,Columbus,337,246,73.00%,0,0,0,117,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,113
Athens,YORK TOWNSHIP,ACP,Southeast,Columbus,"1,153",810,70.25%,0,0,0,321,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,5,0,0,443
